Distribution,Sample Length,Gini Coefficient,Herfindahl-Hirschman Index,Entropy,Nakamoto Coefficient,Apokedro
Chi-Square,580,0.5141170098917714,0.0035239394101784127,5.918014742947314,104,0.01797316157597536
Uniform,581,0.265677084127805,0.0020860711221651913,6.2485455713859395,191,0.0066699191972854404
Normal,581,0.10772639607756605,0.0017841289336638136,6.346290013032203,248,0.014132367886178861
Exponential,581,0.49518989454796314,0.0033468528524112752,5.951737496260983,111,0.025649226916376305
Bimodal,581,0.22955678118188486,0.002019886924219695,6.273636522952931,200,0.008341168218720153
Log-normal,581,0.2705489878286457,0.0021648780649387205,6.247100164177565,182,0.014107998934659092
Chi-Square,581,0.4925183920293225,0.0034915727294809362,5.945325181544092,112,0.0184609375
Uniform,582,0.2684749909021023,0.0020901245597466705,6.249115246242948,188,0.0067262172891688
Normal,582,0.11567836504059746,0.001790360986006879,6.345089873829491,245,0.0052795314459862025
Exponential,582,0.5158022546827353,0.0035969825585348437,5.915084624586035,105,0.01322509765625
Bimodal,582,0.22712851878378731,0.0020096068105234424,6.278269482829071,202,0.012515824893390192
Log-normal,582,0.27094089184033404,0.00219048146471937,6.245764631084471,183,0.014611862125468165
Chi-Square,582,0.49791715514580737,0.003466853445208514,5.945858283322799,109,0.03389892578125
Uniform,583,0.2785339696941446,0.0021151773858863587,6.24070809783343,187,0.006732562036018697
Normal,583,0.11510150369176692,0.0017870488610181603,6.34712309188721,245,0.01070826668190128
Exponential,583,0.52299863648864,0.0036057998621019036,5.9048094191513245,103,0.02633694785974499
Bimodal,583,0.22579433990599157,0.0020047750522398807,6.279957382435476,202,0.012061417079207921
Log-normal,583,0.28305360937510765,0.0022190782201269277,6.2370710393783995,179,0.007177970682469977
Chi-Square,583,0.4901590702607869,0.0034450469803470954,5.956241876443691,114,0.049876143292682924
Uniform,584,0.2738659857837224,0.0020978269158552342,6.2468848750832615,188,0.006797089146401462
Normal,584,0.1141705072008394,0.0017824164275110532,6.348946100268263,247,0.007366725868290482
Exponential,584,0.5080616916308922,0.003435079452267697,5.93493600436533,107,0.018520135009310986
Bimodal,584,0.22458244858369109,0.0019936568900823437,6.284618776462063,203,0.011814388867635807
Log-normal,584,0.27554066082680423,0.0022040624241902607,6.244504631255911,181,0.038805298353909466
Chi-Square,584,0.4751256085533657,0.003200598014074512,5.99250583164189,117,0.01766851463248639
Uniform,585,0.263550444730467,0.002065862981136332,6.2579553534034495,192,0.0067484381431805705
Normal,585,0.1051583582289461,0.001769549708041014,6.3536862702196295,250,0.01219169679752066
Exponential,585,0.4930557839927496,0.0033620803500969067,5.961361531701662,111,0.026444192428315413
Bimodal,585,0.228992773779468,0.0020050684054786156,6.280861147143254,202,0.011704351732399558
Log-normal,585,0.2732360036656991,0.0021871704964977687,6.248830851752067,182,0.010034941493313522
Chi-Square,585,0.5048194758353121,0.003509660247708298,5.9373887872832904,107,0.0444055316091954
Uniform,586,0.27595058293081753,0.002096881283441156,6.250013662708179,188,0.006701828793940637
Normal,586,0.11083049546981684,0.0017727499879301484,6.353563257869019,248,0.017567300079176562
Exponential,586,0.48868755742790737,0.003294772995285242,5.9684484478358835,117,0.02538404882154882
Bimodal,586,0.22955004186249559,0.0019990019658950855,6.284151982256635,202,0.011644535531603946
Log-normal,586,0.26348315246908716,0.002152261050237517,6.259212262271381,186,0.05343511450381679
Chi-Square,586,0.4991089909480219,0.0034830122808755808,5.950094551196507,106,0.01334882397572079
Uniform,587,0.27469680956066184,0.002089483032864439,6.252943097050611,188,0.006464093585935342
Normal,587,0.11129901964100786,0.0017695052800550935,6.355271543762321,249,0.007492008845797281
Exponential,587,0.49958882429990076,0.003428224977608908,5.953045517664688,108,0.04617667597765363
Bimodal,587,0.2263501530424783,0.0019912701233274644,6.286560998107865,203,0.016499186802973978
Log-normal,587,0.28056726464811493,0.002187020254683237,6.247810580051917,179,0.03722269624573379
Chi-Square,587,0.487247778786933,0.0032896819278537288,5.9730116378686935,115,0.01850427222753346
Uniform,588,0.2699109297275735,0.002073281135038153,6.259544478736034,189,0.006882166968512409
Normal,588,0.11722985534153403,0.001775248295213287,6.354469503492137,247,0.005947470290827174
Exponential,588,0.4974366542747068,0.0034467632754637493,5.9541782361305025,110,0.06354166666666666
Bimodal,588,0.2296300045191629,0.0019928593356771216,6.287416488813054,203,0.016604401344476744
Log-normal,588,0.27358025074327214,0.0021535135551606814,6.256534274139675,182,0.009925613096159802
Chi-Square,588,0.5021693794456977,0.0036974150300041514,5.9370910919874325,108,0.109375
Uniform,589,0.26929988761082574,0.002067632985197919,6.26014243391414,191,0.006745572664150159
Normal,589,0.10342803299737068,0.0017561618365496564,6.36098265852739,253,0.005763768122306539
Exponential,589,0.5007039671086709,0.0033857367064394424,5.95338125750871,108,0.018706173780487806
Bimodal,589,0.228566042899044,0.0019913494056771645,6.287737221223929,203,0.012008890795411809
Log-normal,589,0.2741328009708626,0.00216907445626836,6.255800681154808,184,0.02068014705882353
Chi-Square,589,0.5102406174040294,0.0034826945044546163,5.9356466112371,108,0.024296320921985817
Uniform,590,0.25837104505868,0.0020350841172627884,6.269924782059779,196,0.006717481494746896
Normal,590,0.11579852326947487,0.0017664517014895657,6.358718665316189,248,0.005751480521883964
Exponential,590,0.49464420870344616,0.0033703786565660717,5.965433745528985,110,0.00958266900510204
Bimodal,590,0.22871918364118843,0.0019846028281057444,6.291415035893683,204,0.016528229553903345
Log-normal,590,0.27567371997093587,0.0021519649024588057,6.257591629656293,183,0.010499895152271163
Chi-Square,590,0.4784653703761184,0.003184284002917529,5.996235648436383,117,0.016670593779453347
Uniform,591,0.2670220962029137,0.0020543147078865226,6.266195306047409,191,0.006746158944714882
Normal,591,0.1117164584732632,0.001757866308840227,6.362057811784931,250,0.00735698346570665
Exponential,591,0.5021040109046699,0.003499530018718052,5.9523434035529945,109,0.026783163848263253
Bimodal,591,0.23014057037585825,0.0019885071134609867,6.289976672722107,203,0.012035348962411903
Log-normal,591,0.2785208680576843,0.002222022678917521,6.25069243066735,182,0.044616409952606635
Chi-Square,591,0.4903301305438659,0.0034150737538260548,5.968544823531185,115,0.047568417159763315
Uniform,592,0.2668480204254082,0.0020504313224667466,6.2673271522618546,193,0.006598355274486844
Normal,592,0.10971572458918817,0.0017530303923199697,6.364157814404143,251,0.007655308121537961
Exponential,592,0.48765130893595726,0.0032703944892173895,5.9832516662958115,116,0.018438824152542374
Bimodal,592,0.22846298853173086,0.0019801471117187244,6.293812614625091,205,0.016550611413043478
Log-normal,592,0.27091571371997025,0.002133642283045659,6.264648457935207,186,0.03582785087719298
Chi-Square,592,0.48252738369222137,0.00314917018824629,5.994812206165355,118,0.013139380257298367
Uniform,593,0.27606876739061803,0.0020721094518653285,6.26165345557297,190,0.006766325643996184
Normal,593,0.11320455810183562,0.0017537336890532736,6.364724183472724,250,0.006017955923752894
Exponential,593,0.5057085171993506,0.0033820309228602854,5.95428194295301,110,0.017979085880474453
Bimodal,593,0.22966745454519683,0.0019806182855564842,6.29383876932871,204,0.012714642050344234
Log-normal,593,0.2912005163554568,0.002227120308281046,6.2462177854926555,176,0.019186035735468565
Chi-Square,593,0.513456577527231,0.003659363706250792,5.927827229136432,107,0.013385990123056996
Uniform,594,0.26754907432906744,0.002045391172852602,6.2697407302640125,194,0.006828254513205957
Normal,594,0.11136590669693928,0.0017494426186640973,6.366747564063372,252,0.005356562042608554
Exponential,594,0.5080413265693459,0.003535368012350308,5.946917779136518,107,0.06500589622641509
Bimodal,594,0.2286246818731699,0.001971296653622635,6.298142588764306,205,0.011313883463541667
Log-normal,594,0.25286498084458187,0.002084413380336449,6.281323838976068,193,0.010469651252370418
Chi-Square,594,0.5048608312920205,0.0032818735826333958,5.960537093449831,112,0.01645498651500938
Uniform,595,0.26492787826068304,0.002035441374346709,6.272297793093159,196,0.006643877949340736
Normal,595,0.1107658800932359,0.0017456893861750706,6.368997763031356,252,0.005745971862154335
Exponential,595,0.5314833752290874,0.003760162907513711,5.904443089191009,99,0.03492063492063492
Bimodal,595,0.22602281748648992,0.001964437565874649,6.299998114511343,206,0.011785350259451445
Log-normal,595,0.27238501380483965,0.0021565424649896475,6.265719031566688,187,0.014733985427897575
Chi-Square,595,0.495854764767451,0.0033066809638562086,5.973692689075398,113,0.024540401005244756
Uniform,596,0.27650975001889533,0.0020631968190521328,6.266003632167459,190,0.006689747972545991
Normal,596,0.11980007013758227,0.0017528746711271297,6.3674875577579595,248,0.005849654608504977
Exponential,596,0.5049980402833697,0.0033327763231775307,5.958214488293291,111,0.013771833969721328
Bimodal,596,0.2280940685750166,0.0019619682530070907,6.302148895030115,206,0.01181430266520628
Log-normal,596,0.27451205022354924,0.002142305458520113,6.266784964986799,186,0.019975541948198196
Chi-Square,596,0.4879327044746006,0.0032758080100897063,5.987506382320709,115,0.03195051291793313
Uniform,597,0.27399946628067084,0.0020529429945589945,6.270608677380437,191,0.006826671942584066
Normal,597,0.11189005211144279,0.0017405636058971594,6.371977092733638,253,0.005141940844951653
Exponential,597,0.48604146790902814,0.0031063635050689207,5.995954387378545,120,0.017854377815315316
Bimodal,597,0.2300498110589468,0.0019684793793798994,6.300344896987489,205,0.012147674621363094
Log-normal,597,0.2804783262496692,0.0021753445539461876,6.262110075792155,183,0.019477964323189927
Chi-Square,597,0.5143730203769654,0.0034520573343386216,5.9434644337282485,109,0.024583684654300168
Uniform,598,0.27816574086942697,0.0020608758729956187,6.266244595849155,192,0.006735983130138928
Normal,598,0.11517455819737461,0.0017421585128756095,6.371828480596798,252,0.012681343465539662
Exponential,598,0.5190634787841713,0.00350840622537885,5.93747989508314,107,0.009616233548098126
Bimodal,598,0.22564674285978087,0.0019526542586309962,6.306646325143741,207,0.01165720043972151
Log-normal,598,0.25624474633756433,0.002099743814178494,6.283301958242676,194,0.019595709570957097
Chi-Square,598,0.4985012009394497,0.0032670073242208686,5.974883600248612,115,0.02430285253558719
Uniform,599,0.2673637297116226,0.0020280016806628947,6.277063810802227,196,0.006834044150740895
Normal,599,0.11566981063905232,0.0017389376533935934,6.374088936224105,252,0.007394356129917658
Exponential,599,0.5058095233232938,0.00341570362435254,5.962054797841487,109,0.02667815991620112
Bimodal,599,0.22525717302329895,0.0019494025953791306,6.307472957920055,207,0.016350365787572256
Log-normal,599,0.27071673970910937,0.0021088665851566753,6.276536673576231,189,0.013093171296296295
Chi-Square,599,0.49136896847182726,0.003192286377845208,5.990785839809402,116,0.01753656914893617
Uniform,600,0.2772663814154752,0.002051684605806121,6.2734711674719055,191,0.006810068294701987
Normal,600,0.11422387477126639,0.0017355392796741952,6.375843880138992,253,0.0054633086432477
Exponential,600,0.5125424462126126,0.0033479398449267513,5.955941306109262,109,0.018205325704225353
Bimodal,600,0.22425147879599194,0.0019422038953658943,6.311346664446842,208,0.011446750820269778
Log-normal,600,0.26767569008954895,0.0021182374162463683,6.278547131189116,189,0.02778175057208238
Chi-Square,600,0.5049414476599611,0.0033795505507342566,5.96561147998993,110,0.013023543184183143
Uniform,601,0.27113844728526826,0.0020311000887489002,6.278766009801798,194,0.0066570910687618785
Normal,601,0.11150333170433585,0.001729511180312153,6.378365429823622,255,0.005855038576820604
Exponential,601,0.5097013535405956,0.0033855048282754575,5.959129343332318,109,0.02520710989932886
Bimodal,601,0.22954293424620875,0.0019531070783080301,6.307641470654604,207,0.011387522361359571
Log-normal,601,0.2752019570565531,0.002210313407024492,6.267000176567939,186,0.038852969348659006
Chi-Square,601,0.47465238433843254,0.003209238643403903,6.015112739024603,120,0.009013312130276957
Uniform,602,0.26583138997337685,0.0020136456517044917,6.284064573726377,197,0.006811466606189237
Normal,602,0.11065569424726884,0.0017265088932382985,6.379750291986612,256,0.006553958927055542
Exponential,602,0.4929796951517139,0.0032017615766103498,5.9920235617992414,116,0.013357330460493207
Bimodal,602,0.2277384266634448,0.00194134847609582,6.312825165152745,208,0.011559982607103624
Log-normal,602,0.266098306325689,0.00211758621116144,6.280989531548819,192,0.014762798108552631
Chi-Square,602,0.501412276117128,0.0032544026218272694,5.977187597084205,112,0.02342736267301038
Uniform,603,0.28506253226412737,0.0020629752326866806,6.269436721566594,190,0.006797995578610222
Normal,603,0.1063392550871331,0.0017177009759243751,6.383626465488487,257,0.005727733213721665
Exponential,603,0.476271633831189,0.003079609439646842,6.021343606109529,122,0.01856870514354067
Bimodal,603,0.22938739920020326,0.0019476821789054426,6.310727692504228,207,0.012106202871229698
Log-normal,603,0.2716398301897838,0.0020929556626657587,6.282927711067,188,0.010318536461780279
Chi-Square,603,0.5065662425566051,0.003313641029997292,5.971428203821404,112,0.009103586007882882
Uniform,604,0.28121946598889436,0.002049574382249343,6.276578468025226,191,0.006790133276576324
Normal,604,0.11945210779292446,0.0017308760081297587,6.38036318985152,253,0.006272485186230249
Exponential,604,0.49874954707926855,0.0032303002921803712,5.987281653093243,112,0.013260379914314516
Bimodal,604,0.22679755243435698,0.0019319088875098156,6.316807106648454,209,0.008187331343761435
Log-normal,604,0.2713421545721937,0.0020884322772630804,6.284418461230215,190,0.019023294413919412
Chi-Square,604,0.5044570772705279,0.003404276331502169,5.969642194587739,110,0.024587377346416382
Uniform,605,0.2801340858445637,0.002042653649873261,6.279231502124338,192,0.006775923744902264
Normal,605,0.11530577479537923,0.0017216218381773548,6.38387868407084,255,0.01161329122582999
Exponential,605,0.5034398101934958,0.0033960338385416924,5.973284034761228,110,0.048918968023255814
Bimodal,605,0.2304601404765929,0.0019415440769936167,6.313446616592885,208,0.009062445277842633
Log-normal,605,0.2737461118214033,0.0021031196269237374,6.283414602286657,188,0.007073897349683544
Chi-Square,605,0.4705416411192898,0.003028041796483965,6.033731083482442,123,0.012091763234549139
Uniform,606,0.2730343267626333,0.002019574114082785,6.284974939741311,195,0.006866273271276596
Normal,606,0.11647213150958373,0.0017201481720996227,6.385228133627891,254,0.005481039511190879
Exponential,606,0.5107164278605074,0.003330312719634586,5.967491984444484,112,0.025482846753794267
Bimodal,606,0.2275880020292407,0.0019293228202044619,6.318840444594427,209,0.01173248912439837
Log-normal,606,0.2583923778584524,0.0020216880341304257,6.300946013698952,195,0.03429602888086643
